"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.521183,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.152058,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.618333,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.7925,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.8575,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.536364,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.511667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.033333,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.585833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.640833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.139167,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.310833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.976666,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.804167,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.730833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.091667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.813334,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.035,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.235833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2020","2020","PC","Percentage","0","Units",,,2.915,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.925833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.816667,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1990","1990","PC","Percentage","0","Units",,,7.92,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1991","1991","PC","Percentage","0","Units",,,7.2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1992","1992","PC","Percentage","0","Units",,,7.2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1993","1993","PC","Percentage","0","Units",,,10.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1994","1994","PC","Percentage","0","Units",,,10.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1995","1995","PC","Percentage","0","Units",,,10.44,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1996","1996","PC","Percentage","0","Units",,,9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1997","1997","PC","Percentage","0","Units",,,8.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.59,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1999","1999","PC","Percentage","0","Units",,,3.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.79,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.79,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2020","2020","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.9,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.104116,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.333883,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.850067,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.591667,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.579167,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.1813,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2020","2020","PC","Percentage","0","Units",,,2.924433,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.005533,,
"IRLT","Long-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.764183,,
